axis,axis_title,score,n_sent,date,channel,hq,layer,relevance,stance,title,quote,url,file
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2026-02-20,Salesforce,US,엔터프라이즈 앱,ax_core,neutral,"Transforming Sales: Salesforce Agentforce, ROI & Measurement Guide","이제 저희 영업 담당자들은 실제로 구매할 준비가 된 잠재 고객에게 집중할 수 있으며, Agent Force는 나머지 모든 잠재 고객에게도 마땅히 받아야 할 관심을 보장합니다",https://www.youtube.com/watch?v=r56cqNOgwHE,"transcripts/channels/Salesforce/Transforming_Sales_Salesforce_Agentforce,_ROI_&_Measurement___r56cqNOgwHE.md"
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2026-05-20,SAP,DE,엔터프라이즈 앱,ax_core,anti_washing,Global Keynote: The Beginning of Better | SAP Sapphire Madrid 2026,"It's the end of long negotiations, supply chain disruptions, financial blind spots, timesheets, and hopefully the end of being overworked.",https://www.youtube.com/watch?v=CocpyxAizwE,transcripts/channels/SAP/Global_Keynote_The_Beginning_of_Better_SAP_Sapphire_Madrid_2__CocpyxAizwE.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2026-05-29,IBM Technology,US,에이전트·개발도구,ax_core,anti_washing,Agent control planes & OpenAI model solves Erdős,"프란스왓 교수가 물건을 복제하는데 크기를 줄이는 기계를 발명하는데, 스웨터를 복제해서 인공지능 벤더에게 접으라고 하죠 .",https://www.youtube.com/watch?v=wVdivlahcm0,transcripts/channels/IBM_Technology/Agent_control_planes_&_OpenAI_model_solves_Erdős__wVdivlahcm0.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2026-01-20,Weights & Biases,US,에이전트·개발도구,ax_core,anti_washing,Atlassian’s Most Controversial Growth Decision | Mike Cannon-Brookes,"그래서 저는 그런 창업자들에게 사람들이 필요로 하는 것을 만들고, 그것을 유통하고 사업을 성장시킬 좋은 모델을 찾는 데 집중하라고 조언합니다",https://www.youtube.com/watch?v=S3RmvHfJll4,transcripts/channels/Weights_&_Biases/Atlassian’s_Most_Controversial_Growth_Decision_Mike_Cannon-B__S3RmvHfJll4.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2025-01-22,Intel,US,인프라·칩·전력,ax_core,neutral,AI PCs | Discover a New World of Experiences | Intel,"만약 여러분이 하드웨어 구매 결정을 AIPC를 포함하도록 바꾸겠다고 말하기 전에, 벤더들이 AIPC를 어떻게 활용할지 이해하는 것이 중요합니다",https://www.youtube.com/watch?v=3PTyqM2BFpQ,transcripts/channels/Intel/AI_PCs_Discover_a_New_World_of_Experiences_Intel__3PTyqM2BFpQ.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2025-10-15,Intel,US,인프라·칩·전력,ax_core,anti_washing,The Age of With: Rethinking Enterprise Strategy Through Agentic AI | Intel,"현재 Bares는 TMT 산업에서 AI의 잠재력을 극대화하고, 해당 분야에 대한 심층적인 통찰력을 개발하며 , 새롭게 부상하는 AI 벤더 생태계와 가치 창출 및 수익화 기회를 파악하는 데 집중하고 있습니다",https://www.youtube.com/watch?v=NgeYg6tyncs,transcripts/channels/Intel/The_Age_of_With_Rethinking_Enterprise_Strategy_Through_Agent__NgeYg6tyncs.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2022-10-12,Scale AI,US,컨설팅·전략,ax_adjacent,neutral,DAL.IA: Using Artificial Intelligence to Manage the Supply Chain,공급망 관리 이를 통해 인공지능 우리가 시도할 것을 계획합니다 경영 모델을 바꾸는 것에 관한 것입니다,https://www.youtube.com/watch?v=0gu1zLuGz2Y,transcripts/channels/Scale_AI/DAL.IA_Using_Artificial_Intelligence_to_Manage_the_Supply_Ch__0gu1zLuGz2Y.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2025-09-09,AWS Developers,US,에이전트·개발도구,ax_core,anti_washing,Build Production-Ready AI Agents with TypeScript Effect & Amazon Bedrock (Complete Tutorial),그리고 Bedrock의 장점은 앞서 말씀하신 것처럼 다양한 모델과 공급업체를 이용할 수 있어서 원할 때 언제든지 쉽게 교체할 수 있다는 점입니다,https://www.youtube.com/watch?v=iLa0d8WF-ng,transcripts/channels/AWS_Developers/Build_Production-Ready_AI_Agents_with_TypeScript_Effect_&_Am__iLa0d8WF-ng.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2026-07-06,McKinsey & Company,US,컨설팅·전략,ax_core,anti_washing,Powering Supply Chain With Agentic AI,그렇다면 공급망 책임자들이 AI 기술에만 집중하는 것에서 벗어나 시스템 전반에 걸친 진정한 혁신을 이루기 위해 해야 할 일은 무엇일까요?,https://www.youtube.com/watch?v=GJyp5SJNjyo,transcripts/channels/McKinsey_&_Company/Powering_Supply_Chain_With_Agentic_AI__GJyp5SJNjyo.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,2026-03-13,Nokia,FI,통신·주권·국가,ax_core,neutral,Advancing Toward AI-Native Networks with Cathy Hackl and Pallavi Mahajan,또 다른 질문은 하이퍼스케일러들이 중앙 집중식 AI 시장을 장악하게 되면 통신 및 네트워크 공급업체들은 어떤 위치에 놓이게 되는가 하는 것입니다,https://www.youtube.com/watch?v=GGiq-Zkm5rk,transcripts/channels/Nokia/Advancing_Toward_AI-Native_Networks_with_Cathy_Hackl_and_Pal__GGiq-Zkm5rk.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),4.5,1,,Kore.ai,KW,(미분류),ax_core,anti_washing,Agentic AI Adoption Secrets You Need to Know Now,"하지만 운영, 즉 제조, 공급망, AI, 그리고 예상대로 운송 및 물류에도 투자가 집중됩니다 .",https://www.youtube.com/watch?v=-0V6XUskt-k,transcripts/2026-07-26/Agentic_AI_Adoption_Secrets_You_Need_to_Know_Now__-0V6XUskt-k.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,,손에잡히는경제,KW,(미분류),ax_core,neutral,[Handy Econ] Weak Yen | China AI Regulation | 07/27/2026 (Mon),그랬었던 기업이니까 ADR로 조달한 달러도 안 바꾸고 그냥 달러로 갖고 있을 수도 있을 것 같은데.,https://www.youtube.com/watch?v=6mzLvYus4wo,transcripts/2026-07-27/[Handy_Econ]_Weak_Yen_China_AI_Regulation_07272026_(Mon)__6mzLvYus4wo.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,,OnePint AI,,,,,Fail Forward: Why AI Adoption Rewards the Willing,"아시다시피, 우리는 한때 재고 계획과 공급망 계획에 집중해 왔습니다",https://www.youtube.com/watch?v=XrD-W6013G0,transcripts/2026-08-03/Fail_Forward_Why_AI_Adoption_Rewards_the_Willing__XrD-W6013G0.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,,Scale AI,,,,,Introducing Agentex: Open-Source Infrastructure for Enterprise AI Agents,"그 문제를 담당자에게 넘겨서 , 담당자가 ""네, 공급업체를 바꾸죠.""라고 승인해 주는 거죠",https://www.youtube.com/watch?v=rEhkP6oztMw,transcripts/2026-08-03/Introducing_Agentex_Open-Source_Infrastructure_for_Enterpris__rEhkP6oztMw.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,,테크소피(TechSophy),KW,(미분류),ax_core,neutral,기업 AI 도입 실패 원인과 성공적인 조직 적용 방법 - 1편 [시리즈 A],개정 하나를 구매하는 것과 조직의 업무 방식 자체를 바꾸는 것은 완전히 다른 일입니다.이 차이를 분명히 하지 않으면 도입이라는 말은 선언에서 끝납니다,https://www.youtube.com/watch?v=PZ1F_HUvUpg,transcripts/2026-08-03/기업_AI_도입_실패_원인과_성공적인_조직_적용_방법_-_1편_[시리즈_A]__PZ1F_HUvUpg.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-07-24,SK hynix,KR,인프라·칩·전력,ax_adjacent,neutral,AI 시대가 요구하는 차세대 메모리의 기준 [System Architecture & Software Solution] | N잡러2 EP.3,기존에 메모리를 앞으로는 더 많은 개혁법과 더 많은 용량을 원하는데 [음악] 이걸 그때마다 새로 메모리를 또 구매하고 설치하고 바꾸는 거는 좀 비효율적이잖아요,https://www.youtube.com/watch?v=p1rXdpxgB5Y,transcripts/channels/SK_hynix/AI_시대가_요구하는_차세대_메모리의_기준_[System_Architecture_&_Software_Solu__p1rXdpxgB5Y.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-06-29,Salesforce,US,엔터프라이즈 앱,ax_core,anti_washing,Agentforce Marketing Keynote | Connections 2026,넥스트젠 헬스케어에서는 매우 다양한 전문 분야 에 집중하고 있기 때문에 구매자도 매우 다양합니다,https://www.youtube.com/watch?v=9g-S56GGhN0,transcripts/channels/Salesforce/Agentforce_Marketing_Keynote_Connections_2026__9g-S56GGhN0.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-02-24,Salesforce,US,엔터프라이즈 앱,ax_core,anti_washing,Win More Sales: Salesforce Agentforce for Sales Productivity,이제 우리 영업 담당자들은 실제로 구매할 준비가 된 잠재 고객에게 집중할 수 있습니다,https://www.youtube.com/watch?v=fJxyv1bYJoc,transcripts/channels/Salesforce/Win_More_Sales_Salesforce_Agentforce_for_Sales_Productivity__fJxyv1bYJoc.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-05-21,SAP,DE,엔터프라이즈 앱,ax_core,neutral,AI-Powered Retail Experiences with H&M | SAP Sapphire Madrid 2026,"네, 그래서 저희는 최신 기술을 활용하여 수요와 공급 모두에서 정확도를 높이고 , 전체 공급망과 재무 프로세스 전반에 걸쳐 실시간으로 데이터에 접근하는 데 집중하고 있습니다",https://www.youtube.com/watch?v=GHsOjk3KeKE,transcripts/channels/SAP/AI-Powered_Retail_Experiences_with_H&M_SAP_Sapphire_Madrid_2__GHsOjk3KeKE.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-05-21,SAP,DE,엔터프라이즈 앱,ax_core,anti_washing,Customer Success Keynote: Connected to Win: From Moment to Momentum | SAP Sapphire Madrid 2026,"이제 사람들은 소싱 전략, 공급업체 선정, 협상에 집중할 것입니다",https://www.youtube.com/watch?v=dG9aBkJCcso,transcripts/channels/SAP/Customer_Success_Keynote_Connected_to_Win_From_Moment_to_Mom__dG9aBkJCcso.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-06-22,SAP,DE,엔터프라이즈 앱,ax_adjacent,anti_washing,"Developing Content for Digital Engagement with Kyle Milan, Milan Media | B2B Exchange",그렇다면 단순히 인력을 늘리는 것 외에 공급업체가 인지도를 높이기 위해 할 수 있고 해야 할 일은 무엇이라고 생각하십니까 ?,https://www.youtube.com/watch?v=s9NOiENSe2M,"transcripts/channels/SAP/Developing_Content_for_Digital_Engagement_with_Kyle_Milan,_M__s9NOiENSe2M.md"
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-05-21,SAP,DE,엔터프라이즈 앱,ax_core,neutral,"Global Keynote Highlights: Reimagined Joule, AI, & More in 6 Minutes | SAP Sapphire Madrid 2026","우리는 최신 기술을 활용하여 수요와 공급 모두에서 정확성을 높이고, 전체 공급망 및 재무 프로세스 전반에 걸쳐 실시간으로 데이터에 접근하는 데 집중하고 있습니다",https://www.youtube.com/watch?v=6NtRz1d4Qqs,"transcripts/channels/SAP/Global_Keynote_Highlights_Reimagined_Joule,_AI,_&_More_in_6___6NtRz1d4Qqs.md"
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2026-04-17,Meta Developers,US,에이전트·개발도구,ax_core,anti_washing,The State of the VR Ecosystem: Building a Sustainable Future,"사람들이 헤드셋을 더 오래 착용하도록 유도할 수 있다면, 그들은 더 많은 소프트웨어를 구매하고, 헤드셋 사용 시간을 늘리고, 더 많은 양의 소프트웨어를 구매할 것입니다",https://www.youtube.com/watch?v=_NMYZYzva6Q,transcripts/channels/Meta_Developers/The_State_of_the_VR_Ecosystem_Building_a_Sustainable_Future___NMYZYzva6Q.md
C,공급망·협력구조 — AX가 조달/공급자 관계를 바꾸는가(집중 vs 분산),3.5,1,2025-12-18,Meta Developers,US,에이전트·개발도구,ax_adjacent,neutral,Worlds Free‑to‑Play Pricing 💸🌎,작고 저렴한 구매라도 유료 구독자 수를 늘리는 데 큰 도움이 될 수 있습니다 .,https://www.youtube.com/watch?v=IgJPyId3zKo,transcripts/channels/Meta_Developers/Worlds_Free‑to‑Play_Pricing_💸🌎__IgJPyId3zKo.md
D,제도·관계 맥락 — 신뢰·장기계약·관계기반 거래 대 알고리즘 매개 조정,9.0,2,2026-03-11,Philips,NL,수요기업·기타,ax_core,anti_washing,How Philips Is Turning AI Into Real Healthcare Impact | Jeff DiLullo | JPM 2026,"그리고 아시다시피, 의료 분야, 특히 병원에서 사람들을 돌보는 환경에서는 사용하는 AI 도구가 신뢰할 수 있고 임상적으로 검증되었으며 규제 기관의 승인을 받은 것이 매우 중요합니다",https://www.youtube.com/watch?v=WVAO4A3M-ac,transcripts/channels/Philips/How_Philips_Is_Turning_AI_Into_Real_Healthcare_Impact_Jeff_D__WVAO4A3M-ac.md
D,제도·관계 맥락 — 신뢰·장기계약·관계기반 거래 대 알고리즘 매개 조정,9.0,2,2026-03-11,Philips,NL,수요기업·기타,ax_core,anti_washing,How Philips Is Turning AI Into Real Healthcare Impact | Jeff DiLullo | JPM 2026,"네, 신뢰 문제가 있긴 하지만 모든 것이 생성형 AI처럼 진단을 대체할 수 있는 것은 아닙니다",https://www.youtube.com/watch?v=WVAO4A3M-ac,transcripts/channels/Philips/How_Philips_Is_Turning_AI_Into_Real_Healthcare_Impact_Jeff_D__WVAO4A3M-ac.md
D,제도·관계 맥락 — 신뢰·장기계약·관계기반 거래 대 알고리즘 매개 조정,9.0,2,2026-06-18,Salesforce,US,엔터프라이즈 앱,ax_core,anti_washing,AI Imperatives in Financial Services,"해당 프롬프트가 AgentForce 신뢰 계층을 통과하는 동안, 정보를 마스킹하는 동안 , 외부 LLM에 호출을 보내는 동안 , 응답이 돌아오는 동안 , 이 모든 정보가 감사 추적에 기록되는 거죠?",https://www.youtube.com/watch?v=aodXsubSToE,transcripts/channels/Salesforce/AI_Imperatives_in_Financial_Services__aodXsubSToE.md
D,제도·관계 맥락 — 신뢰·장기계약·관계기반 거래 대 알고리즘 매개 조정,9.0,2,2026-06-18,Salesforce,US,엔터프라이즈 앱,ax_core,anti_washing,AI Imperatives in Financial Services,"그래서 Data 360, 특히 AgentForce 에이전트 신뢰 계층 내에서 모든 활동이 어떻게 이루어지는지에 대한 감사 추적 기록을 캡처할 수 있습니다",https://www.youtube.com/watch?v=aodXsubSToE,transcripts/channels/Salesforce/AI_Imperatives_in_Financial_Services__aodXsubSToE.md
D,제도·관계 맥락 — 신뢰·장기계약·관계기반 거래 대 알고리즘 매개 조정,9.0,2,2026-04-01,Salesforce,US,엔터프라이즈 앱,ax_core,washing,Meet the new Slack. Where AI works.,So I think you know at Salesforce we have a research project underway called Albert and that idea is how could we build an open claw and we have some great architects who are working on this that could be enterprisegrade that is trusted that is secure that is reliable that is available and that can work within Slack but also in all of our applications.,https://www.youtube.com/watch?v=6DtrYEHRHw4,transcripts/channels/Salesforce/Meet_the_new_Slack._Where_AI_works.__6DtrYEHRHw4.md
D,제도·관계 맥락 — 신뢰·장기계약·관계기반 거래 대 알고리즘 매개 조정,9.0,2,2026-04-01,Salesforce,US,엔터프라이즈 앱,ax_core,washing,Meet the new Slack. Where AI works.,"And so now if I want to actually send them to the uh customer, maybe I would go email them or you know send them send them a message, but I can go straight to Slackbot and they're going to show me exactly the uh the contracts that are signed and the ones that are not and send them for me.",https://www.youtube.com/watch?v=6DtrYEHRHw4,transcripts/channels/Salesforce/Meet_the_new_Slack._Where_AI_works.__6DtrYEHRHw4.md
